seed,strategy,model,accuracy,f1_score
6939,proportional_selected_on,SVC,0.92,0.8816666666666667
6939,proportional_selected_in,SVC,0.92,0.8816666666666667
6939,fewest_selected_on,GradientBoostingClassifier,0.92,0.8816666666666667
6939,fewest_selected_in,GradientBoostingClassifier,0.84,0.84
6939,fewest_selected_on,DecisionTreeClassifier,0.8,0.8358803986710965
6939,fewest_selected_in,DecisionTreeClassifier,0.92,0.92
6939,fewest_selected_on,SVC,0.92,0.8816666666666667
6939,fewest_selected_in,SVC,0.92,0.8816666666666667
6939,representative_selected_on,GradientBoostingClassifier,0.88,0.8612765957446809
6939,representative_selected_in,GradientBoostingClassifier,0.88,0.8612765957446809
6939,representative_selected_on,DecisionTreeClassifier,0.8,0.8358803986710965
6939,representative_selected_in,DecisionTreeClassifier,0.84,0.84
6939,representative_selected_on,SVC,0.92,0.8816666666666667
6939,representative_selected_in,SVC,0.92,0.8816666666666667
6939,balanced_on_on,GradientBoostingClassifier,0.88,0.8612765957446809
6939,balanced_on_in,GradientBoostingClassifier,0.92,0.8816666666666667
