seed,strategy,model,accuracy,f1_score
3589,balanced_on_on,GradientBoostingClassifier,0.8823529411764706,0.8838235294117647
3589,balanced_on_in,GradientBoostingClassifier,0.9215686274509804,0.924264705882353
3589,balanced_on_on,DecisionTreeClassifier,0.7450980392156863,0.7463630613535737
3589,balanced_on_in,DecisionTreeClassifier,0.8823529411764706,0.8821928771508604
3589,balanced_on_on,SVC,0.5490196078431373,0.4649365628604383
3589,balanced_on_in,SVC,0.6470588235294118,0.6438243558986594
3589,balanced_in_on,GradientBoostingClassifier,0.8823529411764706,0.8838235294117647
3589,balanced_in_in,GradientBoostingClassifier,0.9215686274509804,0.924264705882353
3589,balanced_in_on,DecisionTreeClassifier,0.7450980392156863,0.7463630613535737
3589,balanced_in_in,DecisionTreeClassifier,0.8823529411764706,0.8821928771508604
3589,balanced_in_on,SVC,0.5490196078431373,0.4649365628604383
3589,balanced_in_in,SVC,0.6470588235294118,0.6438243558986594
7932,base,GradientBoostingClassifier,0.9215686274509804,0.9206853912736266
7932,base,DecisionTreeClassifier,0.8235294117647058,0.8156276793292574
7932,base,SVC,0.6470588235294118,0.6362817719680465
7932,random_selected_on,GradientBoostingClassifier,0.9019607843137256,0.9020401682940382
7932,random_selected_in,GradientBoostingClassifier,0.9019607843137256,0.8999550157444893
7932,random_selected_on,DecisionTreeClassifier,0.8627450980392157,0.8630319421394471
7932,random_selected_in,DecisionTreeClassifier,0.8823529411764706,0.8822806294426521
7932,random_selected_on,SVC,0.3333333333333333,0.1666666666666666
7932,random_selected_in,SVC,0.6274509803921569,0.6097536450477626
7932,proportional_selected_on,GradientBoostingClassifier,0.8823529411764706,0.8817231615993225
7932,proportional_selected_in,GradientBoostingClassifier,0.8627450980392157,0.8614406261465085
7932,proportional_selected_on,DecisionTreeClassifier,0.9019607843137256,0.9020725099156472
7932,proportional_selected_in,DecisionTreeClassifier,0.9019607843137256,0.897885116106063
7932,proportional_selected_on,SVC,0.3333333333333333,0.1666666666666666
7932,proportional_selected_in,SVC,0.6666666666666666,0.6613845538215287
7932,fewest_selected_on,GradientBoostingClassifier,0.9019607843137256,0.8999550157444893
7932,fewest_selected_in,GradientBoostingClassifier,0.9215686274509804,0.9191606467148262
7932,fewest_selected_on,DecisionTreeClassifier,0.7843137254901961,0.7878404911222249
7932,fewest_selected_in,DecisionTreeClassifier,0.8431372549019608,0.8448402954648283
7932,fewest_selected_on,SVC,0.3725490196078431,0.2430184194890077
7932,fewest_selected_in,SVC,0.7450980392156863,0.7520506424183901
7932,representative_selected_on,GradientBoostingClassifier,0.9019607843137256,0.8999550157444893
7932,representative_selected_in,GradientBoostingClassifier,0.9215686274509804,0.9206853912736266
7932,representative_selected_on,DecisionTreeClassifier,0.8431372549019608,0.8426683601915801
7932,representative_selected_in,DecisionTreeClassifier,0.9019607843137256,0.9005747829277242
7932,representative_selected_on,SVC,0.3333333333333333,0.1666666666666666
7932,representative_selected_in,SVC,0.6470588235294118,0.6443035835023665
7932,balanced_on_on,GradientBoostingClassifier,0.9215686274509804,0.9206853912736266
7932,balanced_on_in,GradientBoostingClassifier,0.9215686274509804,0.9206853912736266
7932,balanced_on_on,DecisionTreeClassifier,0.803921568627451,0.8062575760344521
7932,balanced_on_in,DecisionTreeClassifier,0.9019607843137256,0.8984631690514044
7932,balanced_on_on,SVC,0.3725490196078431,0.2430184194890077
7932,balanced_on_in,SVC,0.6862745098039216,0.6896714158377445
7932,balanced_in_on,GradientBoostingClassifier,0.9215686274509804,0.9206853912736266
7932,balanced_in_in,GradientBoostingClassifier,0.9215686274509804,0.9206853912736266
7932,balanced_in_on,DecisionTreeClassifier,0.803921568627451,0.8062575760344521
7932,balanced_in_in,DecisionTreeClassifier,0.9019607843137256,0.8984631690514044
7932,balanced_in_on,SVC,0.3725490196078431,0.2430184194890077
7932,balanced_in_in,SVC,0.6862745098039216,0.6896714158377445
3846,base,GradientBoostingClassifier,0.9019607843137256,0.8918248226206704
3846,base,DecisionTreeClassifier,0.8627450980392157,0.8561242678889738
3846,base,SVC,0.7647058823529411,0.7635948024694829
3846,random_selected_on,GradientBoostingClassifier,0.8823529411764706,0.8650610209208074
3846,random_selected_in,GradientBoostingClassifier,0.9215686274509804,0.916401553079754
3846,random_selected_on,DecisionTreeClassifier,0.8235294117647058,0.803921568627451
3846,random_selected_in,DecisionTreeClassifier,0.8235294117647058,0.8251471711679326
3846,random_selected_on,SVC,0.6470588235294118,0.5398799086030076
3846,random_selected_in,SVC,0.7450980392156863,0.7437908496732025
3846,proportional_selected_on,GradientBoostingClassifier,0.9215686274509804,0.916401553079754
3846,proportional_selected_in,GradientBoostingClassifier,0.9215686274509804,0.916401553079754
3846,proportional_selected_on,DecisionTreeClassifier,0.7450980392156863,0.738341986918837
3846,proportional_selected_in,DecisionTreeClassifier,0.8431372549019608,0.8444249076442172
3846,proportional_selected_on,SVC,0.6666666666666666,0.5493870908470483
3846,proportional_selected_in,SVC,0.7450980392156863,0.7457978118783746
3846,fewest_selected_on,GradientBoostingClassifier,0.8823529411764706,0.8650610209208074
3846,fewest_selected_in,GradientBoostingClassifier,0.9019607843137256,0.8918248226206704
3846,fewest_selected_on,DecisionTreeClassifier,0.803921568627451,0.7990032133254641
3846,fewest_selected_in,DecisionTreeClassifier,0.803921568627451,0.7994245524296676
3846,fewest_selected_on,SVC,0.7450980392156863,0.7047930283224401
3846,fewest_selected_in,SVC,0.7254901960784313,0.7285677785195626
3846,representative_selected_on,GradientBoostingClassifier,0.8823529411764706,0.8639851197395956
3846,representative_selected_in,GradientBoostingClassifier,0.9215686274509804,0.916401553079754
3846,representative_selected_on,DecisionTreeClassifier,0.803921568627451,0.8013071895424838
3846,representative_selected_in,DecisionTreeClassifier,0.8627450980392157,0.862689393939394
3846,representative_selected_on,SVC,0.6470588235294118,0.5461147421931736
3846,representative_selected_in,SVC,0.7450980392156863,0.7457978118783746
3846,balanced_on_on,GradientBoostingClassifier,0.9215686274509804,0.916401553079754
3846,balanced_on_in,GradientBoostingClassifier,0.9019607843137256,0.8918248226206704
3846,balanced_on_on,DecisionTreeClassifier,0.803921568627451,0.7968020541549953
3846,balanced_on_in,DecisionTreeClassifier,0.7843137254901961,0.7727869743215012
3846,balanced_on_on,SVC,0.7450980392156863,0.735989116611954
3846,balanced_on_in,SVC,0.6862745098039216,0.6993521866951116
3846,balanced_in_on,GradientBoostingClassifier,0.9215686274509804,0.916401553079754
3846,balanced_in_in,GradientBoostingClassifier,0.9019607843137256,0.8918248226206704
3846,balanced_in_on,DecisionTreeClassifier,0.803921568627451,0.7968020541549953
3846,balanced_in_in,DecisionTreeClassifier,0.7843137254901961,0.7727869743215012
3846,balanced_in_on,SVC,0.7450980392156863,0.735989116611954
3846,balanced_in_in,SVC,0.6862745098039216,0.6993521866951116
